Index,Restaurant_id,C,Name,Ratings,Price for one,Cuisines,Delivery_reviews_Count,Restaurant_address,Latitude,Longtitude
665,R156, Fast Food,Just Shawarma,3.8,200,"Lebanese, Fast Food, Beverages",694,"Indiranagar, Bangalore",12.96977923,77.63873231
666,R157, Beverages,Keventers - Milkshakes & Desserts,4.2,200,"Shake, Beverages, Desserts",782,"Garuda Mall, Magrath Road, Bangalore",12.9702092,77.60921158
667,R158, Desserts,Cake N Chef,4,200,"Bakery, Desserts",7673,"Bannerghatta Road, Bangalore",12.89775,77.59627
668,R159, Biryani,Mandya Nati Style,3.6,200,"South Indian, Biryani",5816,"Vijay Nagar, Bangalore",12.96906077,77.54433732
669,R161, Rolls,WOW! China,3.8,200,"Chinese, Rolls",789,"Church Street, Bangalore",12.97500348,77.6048379
670,R162, Beverages,Juice Junction,4.2,200,"Juices, Beverages, Sandwich, Fast Food, Shake, Rolls, Healthy Food, Street Food",1031,"St. Marks Road, Bangalore",12.9721019,77.6012196
671,R163, Bakery,The Dessert Heaven - Pure Veg,4.3,200,"Desserts, Bakery",140,"Koramangala 6th Block, Bangalore",12.940404,77.625173
672,R164, Fast Food,Ambur Biryani Point,3.5,200,"Biryani, Fast Food",248,"Koramangala 8th Block, Bangalore",12.9418939,77.6154492
673,R165, Desserts,Just Cakes,3.8,350,"Bakery, Desserts",1342,"Koramangala 7th Block, Bangalore",12.92858262,77.60930814
674,R166, Ice Cream,Karnataka Bhel House,4.3,350,"Street Food, Ice Cream",4114,"Basavanagudi, Bangalore",12.95934512,77.56727591
675,R167, Hyderabadi,Hyderabad Biryani House,4,350,"North Indian, Hyderabadi, Chinese, Biryani, Mughlai, Desserts, Beverages, Shake",6972,"Malleshwaram, Bangalore",12.99397776,77.57151548
676,R168, North Indian,Great Indian Khichdi by EatFit,4,350,"Healthy Food, North Indian, Ice Cream, Desserts, Beverages",562,"Cunningham Road, Bangalore",12.986283,77.594839
677,R170, North Indian,Hotel Kadamba Veg,4.2,350,"South Indian, North Indian, Chinese, Salad, Mithai, Beverages",9040,"Rajajinagar, Bangalore",12.9974957,77.5474606
678,R171, Desserts,ibaco,4.3,350,"Ice Cream, Desserts",296,"Brigade Road, Bangalore",12.96772871,77.60663096
679,R172, Rolls,Ande Ka Funda,3.7,350,"North Indian, Rolls, Chinese",1510,"BTM, Bangalore",12.91173736,77.60354776
680,R175, Fast Food,Hari Super Sandwich,4.1,350,"Sandwich, Fast Food",9067,"BTM, Bangalore",12.91243835,77.60638621
681,R177, Tibetan,Momo Zone - The Momo Company,3.5,150,"Chinese, Tibetan",205,"Vasanth Nagar, Bangalore",12.99234854,77.59423614
682,R179, Fast Food,NH1 Bowls - Highway To North,4.5,150,"North Indian, Fast Food, Desserts, Beverages",228,"Langford Town, Bangalore",12.961168,77.598239
683,R180, Fast Food,Cafe Coffee Day,3.3,150,"Cafe, Fast Food, Coffee, Beverages, Desserts",23,"Lavelle Road, Bangalore",12.9714666,77.5942005
684,R181, Chettinad,Anjappar,3.9,150,"South Indian, Chettinad, Biryani, Seafood, Chinese, North Indian, Desserts, Beverages",1413,"Brigade Road, Bangalore",12.97424582,77.60770451
685,R182, North Indian,New Udupi Garden,3.7,150,"South Indian, North Indian, Beverages, Chinese",7342,"Old Airport Road, Bangalore",12.95670573,77.65364137
686,R183, Fast Food,Afghani Tandoori Hub,3.4,150,"Afghan, Fast Food, Chinese, North Indian, Desserts, Beverages, Sichuan",14000,"BTM, Bangalore",12.9239805,77.6126063
687,R185, Kebab,The Biryani Life,3.4,150,"Biryani, Kebab, Hyderabadi, Lucknowi",108,"Shanti Nagar, Bangalore",12.9618502,77.59434141
688,R186, North Indian,Shanthi Sagar,4.1,150,"South Indian, North Indian, Chinese, Street Food, Ice Cream, Desserts, Shake, Beverages",12000,"Basaveshwara Nagar, Bangalore",12.98888982,77.53762778
689,R187, Maharashtrian,99 Variety Dosa & Pav Bhaji,3.8,150,"South Indian, Maharashtrian",13300,"Koramangala 6th Block, Bangalore",12.93684013,77.62756359
690,R188, Seafood,Chinese BAE,3.7,150,"Chinese, Seafood, Momos, Sichuan",1407,"RT Nagar, Bangalore",13.02129023,77.58473709
691,R189, Desserts,Puliyogare Point,4.4,50,"South Indian, Desserts",34600,"Basavanagudi, Bangalore",12.94073515,77.57046908
692,R190, South Indian,Rotti Walla,3.9,50,"North Indian, South Indian, Chinese, Mughlai, Biryani, Fast Food, Beverages, Desserts",12600,"Indiranagar, Bangalore",12.974159,77.635941
693,R191, Chinese,Ayodhya Vihar Pure Veg,4.2,50,"North Indian, Chinese, South Indian, Beverages, Desserts, Juices, Ice Cream, Shake",9107,"Jeevan Bhima Nagar, Bangalore",12.96858996,77.64909636
694,R192, South Indian,Gowdru Hotel,3.6,50,"Biryani, South Indian, North Indian",36800,"Vijay Nagar, Bangalore",12.96938945,77.534329
695,R193, Kebab,Ambur Darbar Biriyani Point,4,50,"Biryani, Kebab",8465,"Yeshwantpur, Bangalore",13.02543741,77.56031424
696,R194, North Indian,Kabab King Restaurant,3.5,50,"Chinese, North Indian, Beverages",14800,"Banashankari, Bangalore",12.9171272,77.56874945
697,R195, South Indian,Donne Biriyani Mane,3.8,50,"Biryani, South Indian",3,"Old Airport Road, Bangalore",12.9534625,77.6528361
698,R196, Ice Cream,Yumlane Pizza,4,50,"Shake, Ice Cream, Pizza, Beverages, Fast Food, Desserts",35,"Koramangala 5th Block, Bangalore",12.93470566,77.61609344
699,R197, North Indian,New Krishna Sagar,3.7,50,"South Indian, North Indian, Chinese, Beverages",9676,"Indiranagar, Bangalore",12.98024035,77.64617912
700,R199, Chinese,Siddique Kabab Centre,4,50,"Mughlai, Chinese, North Indian, Rolls, Sichuan",10600,"Frazer Town, Bangalore",12.99346322,77.60852728
701,R200, Street Food,Roti-Wala.Com,4.1,50,"North Indian, Street Food, Healthy Food, Chinese, Desserts",42500,"BTM, Bangalore",12.91350926,77.60410398
702,R201, Beverages,XO Belgian Waffle,4.3,150,"Desserts, Beverages, Waffle, Shake",11800,"Building 105, Koramangala 5th Block, Bangalore",12.9343384,77.61602573
703,R202, Street Food,Sri Venkateshwara Sweetmeat Stall,4.5,150,"Mithai, Street Food, Fast Food, North Indian",612,"Majestic, Bangalore",12.97308467,77.57485785
704,R203, North Indian,Ayodhya Sagar,4.1,150,"South Indian, North Indian, Chinese, Street Food, Desserts, Beverages",9528,"Basaveshwara Nagar, Bangalore",12.99245766,77.53421836
705,R204, Street Food,India Sweet House,4.1,150,"Mithai, Street Food",124,"Frazer Town, Bangalore",13.0005703,77.61541956
706,R206, North Indian,Gopaljee Cafe,4.1,150,"Street Food, North Indian, Beverages",1625,"Koramangala 7th Block, Bangalore",12.9368981,77.6121217
707,R207, Waffle,Mad Over Donuts,4.1,150,"Desserts, Waffle, Beverages",1027,"Garuda Mall, Magrath Road, Bangalore",12.97050325,77.60930311
708,R208, South Indian,Muthashy's,4.1,150,"Kerala, South Indian, Chinese, Sichuan",48000,"BTM, Bangalore",12.92084704,77.61326004
709,R209, Chinese,Indraprastha Restaurant,4.1,150,"North Indian, Chinese, Biryani",10800,"Vijay Nagar, Bangalore",12.9718562,77.5374236
710,R210, Desserts,Cream Stone Ice Cream,4.2,150,"Ice Cream, Desserts, Beverages, Shake",938,"Frazer Town, Bangalore",13.0005875,77.6153902
711,R211, Momos,The Momo Co.,3.9,150,"Chinese, Momos, Desserts, Beverages, Sichuan",286,"Hosur Road, Bangalore",12.93520923,77.60948238
712,R213, Mughlai,Le Arabia,3.7,250,"North Indian, Mughlai, Chinese, Arabian, Biryani, Beverages, Desserts, Sichuan",21500,"Basaveshwara Nagar, Bangalore",12.99855106,77.54233405
713,R214, Chinese,New Taj Darbar,3.5,250,"North Indian, Chinese, Mughlai, Biryani",6622,"Shivajinagar, Bangalore",12.9853641,77.6052562
714,R215, Thai,Hakka Box,4,250,"Chinese, Thai, Momos, Sichuan",1,"Domlur, Bangalore",12.96609877,77.63807372
715,R216, South Indian,Brothers Biriyani,4.1,250,"Biryani, South Indian",1864,"Basavanagudi, Bangalore",12.94343876,77.54496563
716,R217, Bakery,The Dessert Zone,3.3,250,"Desserts, Bakery",179,"Vasanth Nagar, Bangalore",12.99222179,77.59450167
717,R218, Fast Food,Mealful Rolls - India's Biggest Rolls,4.3,250,"Rolls, Fast Food, North Indian, Wraps, Beverages, Desserts",61,"Langford Town, Bangalore",12.961168,77.598239
718,R219, Pasta,The Good Bowl,4.2,250,"North Indian, Pasta, Italian",228,"Shanti Nagar, Bangalore",12.96188843,77.59437762
719,R222, Street Food,Sri Durga Chats & Juice,4.2,250,"Fast Food, Street Food, Beverages, Desserts",14000,"Vijay Nagar, Bangalore",12.97248416,77.53884517
720,R223, Rolls,Shawarma Time,3.7,250,"Lebanese, Rolls, Fast Food",3354,"RT Nagar, Bangalore",13.00751154,77.59444837
721,R224, Kebab,Biryani Blues,4.2,250,"Biryani, Kebab, Desserts, Hyderabadi, Beverages",785,"Church Street, Bangalore",12.974674,77.605851
722,R225, Desserts,TrueCakes,4.3,300,"Bakery, Desserts",109,"Domlur, Bangalore",12.956318,77.637447
723,R226, South Indian,Hotel Karavali Food Point,3.7,300,"Mangalorean, South Indian, North Indian, Chinese",20700,"Vijay Nagar, Bangalore",12.9729713,77.53990833
724,R227, South Indian,Sree Banashankari Donne Biriyani,4.1,300,"Biryani, South Indian",24700,"Basaveshwara Nagar, Bangalore",12.98874019,77.54557014
725,R228, North Indian,Uttam Sagar,4,300,"South Indian, North Indian, Street Food, Chinese, Fast Food, Beverages, Desserts",16900,"Banaswadi, Bangalore",13.00941931,77.64340874
726,R229, Pasta,Toscano,3.9,300,"Pizza, Pasta, Sandwich, Italian, BBQ, Seafood, Fast Food, Chinese",849,"UB City, Bangalore",12.97135175,77.59591989
727,R230, South Indian,Donne Biryani Palace,4.1,300,"Biryani, South Indian, North Indian, Chinese",121,"Jayanagar, Bangalore",12.92638834,77.58473514
728,R231, Chinese,Kailash Parbat,4.1,300,"North Indian, Chinese, Street Food, Fast Food, Beverages, Desserts",3729,"Sadashiv Nagar, Bangalore",13.00748541,77.57958222
729,R232, North Indian,Dum Biryani Hub,3.5,300,"Biryani, North Indian, Chinese, Desserts, Beverages, Sichuan",15900,"BTM, Bangalore",12.92399235,77.61259653
730,R233, Fast Food,Gully Treats,4,300,"Street Food, Fast Food, North Indian, Sandwich, Beverages, Sichuan",1902,"Basaveshwara Nagar, Bangalore",12.99751482,77.54106537
731,R234, Kerala,Davanagere Benne Dose,4.1,300,"South Indian, Kerala",13900,"Jayanagar, Bangalore",12.91965819,77.59279612
732,R235, Street Food,Bhartiya Jalpan,3.7,300,"North Indian, Street Food, Rajasthani, Bengali, Mithai, Beverages, Desserts",7270,"Indiranagar, Bangalore",12.96863832,77.64156774
733,R236, Biryani,Kataria's,3.5,300,"North Indian, Biryani, Beverages",4920,"BTM, Bangalore",12.9163419,77.6165165
734,R237, Italian,LeanCrust Pizza- ThinCrust Experts,4,350,"Pizza, Italian, Fast Food, Desserts, Beverages",41,"Langford Town, Bangalore",12.961168,77.598239
735,R238, Fast Food,Beyond The Crust - BTC,4,350,"Pizza, Fast Food, Desserts",1737,"BTM, Bangalore",12.92637,77.609474
736,R239, Fast Food,Antarastriya,3.6,350,"Pizza, Fast Food, Chinese, Beverages, Shake, Italian, Mexican, Juices",3525,"Malleshwaram, Bangalore",12.99828481,77.57077418
737,R240, North Indian,Upahara Darshini,4.2,350,"South Indian, North Indian, Fast Food, Street Food, Ice Cream, Beverages, Chinese",8885,"Jayanagar, Bangalore",12.93289931,77.58433241
738,R241, Juices,Juicy,4,350,"Beverages, Juices, Fast Food, Sandwich, Shake",7324,"Old Airport Road, Bangalore",12.95904061,77.65538648
739,R242, North Indian,Donne Biryani House,3.5,350,"Biryani, North Indian, South Indian, Fast Food",2559,"Vijay Nagar, Bangalore",12.96953713,77.53388073
740,R244, Desserts,FB Cakes,3.9,350,"Bakery, Desserts",573,"BTM, Bangalore",12.9165259,77.60651998
741,R245, Fast Food,Kullad Cafe,3.8,350,"North Indian, Fast Food, Street Food, Shake, Beverages",38000,"BTM, Bangalore",12.9126743,77.61006787
742,R246, Fast Food,Antarastriya,3.9,350,"Chinese, Fast Food, Mexican, Italian, Beverages, Juices",4215,"Rajajinagar, Bangalore",12.99928447,77.54931651
743,R247, Mughlai,Eshanya Street Food Cafe,3.8,350,"North Indian, Mughlai, Chinese, Beverages",901,"Jayanagar, Bangalore",12.92326133,77.59314112
744,R248, American,The Thickshake Factory,4.2,350,"Beverages, American",1113,"Koramangala 5th Block, Bangalore",12.935401,77.620598
745,R249, Coffee,Paris Panini - Gourmet Sandwiches,4.3,300,"Cafe, Coffee, Beverages, Desserts, French, Continental, Panini",2374,"Indiranagar, Bangalore",12.97027945,77.64447257
746,R250, Sandwich,Wonder Sipp,3.3,300,"Fast Food, Sandwich, Burger, Pizza",458,"Vijay Nagar, Bangalore",12.97366067,77.53814008
747,R251, Juices,Sreeraj Lassi Bar,4.3,300,"Shake, Juices, Beverages, Ice Cream, Desserts",642,"Shanti Nagar, Bangalore",12.96000154,77.59795569
748,R252, North Indian,Bucket Biryani,4.1,300,"Biryani, North Indian, Chinese, Mughlai, Kebab",807,"Brigade Road, Bangalore",12.96713211,77.6089846
749,R253, Biryani,Tharavadu,3.7,300,"Chinese, Biryani, South Indian, Kerala",879,"Koramangala 5th Block, Bangalore",12.9371584,77.61963833
750,R254, Chinese,The Taj Hotel,3.7,300,"North Indian, Chinese, Mughlai, Fast Food, Lebanese, Seafood, Rolls",1142,"City Market, Bangalore",12.9640198,77.57763373
751,R255, Sandwich,Bake and Juice,3.8,300,"Arabian, Sandwich, Burger, Biryani, Lebanese, Beverages, Juices, Shake",14800,"Hosur Road, Bangalore",12.93170201,77.60740813
752,R256, North Indian,Shyamji's Chole Bhature,3.8,300,"Street Food, North Indian",280,"Koramangala 5th Block, Bangalore",12.935482,77.621205
